order_item_id,order_id,product_id,quantity,unit_price,discount_amount,created_at,updated_at
OI-00313-1,ORD-00313,PROD-128,4,237.63,0,2024-03-09 08:04:41,2024-03-09 08:04:41
OI-00313-2,ORD-00313,PROD-109,4,774.44,0,2024-03-09 08:04:41,2024-03-09 08:04:41
OI-00313-3,ORD-00313,PROD-106,4,210.4,0,2024-03-09 08:04:41,2024-03-09 08:04:41
OI-00313-4,ORD-00313,PROD-127,4,631.92,0,2024-03-09 08:04:41,2024-03-09 08:04:41
OI-00314-1,ORD-00314,PROD-133,4,754.46,0,2024-04-05 14:38:00,2024-04-05 14:38:00
OI-00314-2,ORD-00314,PROD-118,3,399.59,6.81,2024-04-05 14:38:00,2024-04-05 14:38:00
OI-00315-1,ORD-00315,PROD-134,4,165.71,0,2024-12-26 13:07:37,2024-12-26 13:07:37
OI-00315-2,ORD-00315,PROD-118,1,399.59,37.8,2024-12-26 13:07:37,2024-12-26 13:07:37
OI-00316-1,ORD-00316,PROD-140,1,29.92,0,2024-12-08 09:43:40,2024-12-08 09:43:40
OI-00316-2,ORD-00316,PROD-104,4,537.47,0,2024-12-08 09:43:40,2024-12-08 09:43:40
OI-00316-3,ORD-00316,PROD-122,3,896.26,0,2024-12-08 09:43:40,2024-12-08 09:43:40
OI-00317-1,ORD-00317,PROD-137,4,276.02,0,2024-05-30 12:10:02,2024-05-30 12:10:02
OI-00317-2,ORD-00317,PROD-117,1,521.02,0,2024-05-30 12:10:02,2024-05-30 12:10:02
OI-00317-3,ORD-00317,PROD-104,3,537.47,0,2024-05-30 12:10:02,2024-05-30 12:10:02
OI-00318-1,ORD-00318,PROD-109,3,774.44,0,2024-09-05 09:08:32,2024-09-05 09:08:32
OI-00318-2,ORD-00318,PROD-140,1,29.92,0,2024-09-05 09:08:32,2024-09-05 09:08:32
OI-00318-3,ORD-00318,PROD-118,2,399.59,0,2024-09-05 09:08:32,2024-09-05 09:08:32
OI-00319-1,ORD-00319,PROD-132,1,381.18,0,2024-03-18 18:28:23,2024-03-18 18:28:23
OI-00319-2,ORD-00319,PROD-112,1,437.58,0,2024-03-18 18:28:23,2024-03-18 18:28:23
OI-00320-1,ORD-00320,PROD-129,2,263.71,0,2024-03-19 21:31:48,2024-03-19 21:31:48
OI-00320-2,ORD-00320,PROD-111,3,831.12,98.88,2024-03-19 21:31:48,2024-03-19 21:31:48
OI-00321-1,ORD-00321,PROD-131,4,207.47,0,2024-02-29 08:10:29,2024-02-29 08:10:29
OI-00321-2,ORD-00321,PROD-135,4,490.52,0,2024-02-29 08:10:29,2024-02-29 08:10:29
OI-00321-3,ORD-00321,PROD-115,2,281.72,0,2024-02-29 08:10:29,2024-02-29 08:10:29
OI-00322-1,ORD-00322,PROD-134,3,165.71,0,2024-01-07 12:59:51,2024-01-07 12:59:51
OI-00322-2,ORD-00322,PROD-103,4,594.17,0,2024-01-07 12:59:51,2024-01-07 12:59:51
OI-00322-3,ORD-00322,PROD-107,3,52.73,0,2024-01-07 12:59:51,2024-01-07 12:59:51
OI-00323-1,ORD-00323,PROD-138,3,228.67,0,2024-02-20 12:41:37,2024-02-20 12:41:37
OI-00323-2,ORD-00323,PROD-113,2,454.72,0,2024-02-20 12:41:37,2024-02-20 12:41:37
OI-00324-1,ORD-00324,PROD-134,1,165.71,0,2024-12-10 08:53:04,2024-12-10 08:53:04
OI-00325-1,ORD-00325,PROD-140,1,29.92,2.67,2024-04-22 19:18:16,2024-04-22 19:18:16
OI-00326-1,ORD-00326,PROD-139,2,478.09,0,2024-04-21 17:40:07,2024-04-21 17:40:07
OI-00327-1,ORD-00327,PROD-119,4,378.05,0,2024-10-16 20:11:57,2024-10-16 20:11:57
OI-00327-2,ORD-00327,PROD-130,3,72.97,0,2024-10-16 20:11:57,2024-10-16 20:11:57
OI-00327-3,ORD-00327,PROD-105,3,798.17,280.42,2024-10-16 20:11:57,2024-10-16 20:11:57
OI-00328-1,ORD-00328,PROD-112,4,437.58,0,2024-02-01 14:24:21,2024-02-01 14:24:21
OI-00328-2,ORD-00328,PROD-129,2,263.71,0,2024-02-01 14:24:21,2024-02-01 14:24:21
OI-00328-3,ORD-00328,PROD-105,2,798.17,0,2024-02-01 14:24:21,2024-02-01 14:24:21
OI-00329-1,ORD-00329,PROD-129,3,263.71,8.65,2024-03-14 16:49:27,2024-03-14 16:49:27
OI-00330-1,ORD-00330,PROD-103,4,594.17,249.57,2024-05-08 20:28:01,2024-05-08 20:28:01
OI-00331-1,ORD-00331,PROD-128,2,237.63,68.02,2024-07-19 17:00:32,2024-07-19 17:00:32
OI-00331-2,ORD-00331,PROD-126,4,457.47,146.93,2024-07-19 17:00:32,2024-07-19 17:00:32
OI-00331-3,ORD-00331,PROD-105,3,798.17,0,2024-07-19 17:00:32,2024-07-19 17:00:32
OI-00331-4,ORD-00331,PROD-135,3,490.52,0,2024-07-19 17:00:32,2024-07-19 17:00:32
OI-00332-1,ORD-00332,PROD-119,1,378.05,0,2024-02-16 13:34:54,2024-02-16 13:34:54
OI-00332-2,ORD-00332,PROD-113,2,454.72,53.22,2024-02-16 13:34:54,2024-02-16 13:34:54
OI-00332-3,ORD-00332,PROD-112,1,437.58,0,2024-02-16 13:34:54,2024-02-16 13:34:54
OI-00332-4,ORD-00332,PROD-136,3,556.06,0,2024-02-16 13:34:54,2024-02-16 13:34:54
OI-00333-1,ORD-00333,PROD-102,2,652.45,0,2024-11-19 15:47:12,2024-11-19 15:47:12
OI-00333-2,ORD-00333,PROD-138,1,228.67,0,2024-11-19 15:47:12,2024-11-19 15:47:12
OI-00334-1,ORD-00334,PROD-122,1,896.26,0,2024-06-06 15:34:53,2024-06-06 15:34:53
OI-00335-1,ORD-00335,PROD-135,1,490.52,10.42,2024-01-22 14:07:13,2024-01-22 14:07:13
OI-00335-2,ORD-00335,PROD-110,1,152.58,0,2024-01-22 14:07:13,2024-01-22 14:07:13
OI-00335-3,ORD-00335,PROD-138,1,228.67,22.25,2024-01-22 14:07:13,2024-01-22 14:07:13
OI-00335-4,ORD-00335,PROD-115,1,281.72,2.11,2024-01-22 14:07:13,2024-01-22 14:07:13
OI-00336-1,ORD-00336,PROD-108,4,415.88,0,2024-02-19 15:39:10,2024-02-19 15:39:10
OI-00337-1,ORD-00337,PROD-121,2,261.06,0,2024-04-22 09:51:12,2024-04-22 09:51:12
OI-00337-2,ORD-00337,PROD-108,2,415.88,0,2024-04-22 09:51:12,2024-04-22 09:51:12
OI-00337-3,ORD-00337,PROD-137,2,276.02,0,2024-04-22 09:51:12,2024-04-22 09:51:12
OI-00337-4,ORD-00337,PROD-135,1,490.52,55.74,2024-04-22 09:51:12,2024-04-22 09:51:12
OI-00338-1,ORD-00338,PROD-109,1,774.44,0,2024-12-22 13:35:10,2024-12-22 13:35:10
OI-00339-1,ORD-00339,PROD-101,1,655.83,8.77,2024-11-09 14:49:10,2024-11-09 14:49:10
OI-00340-1,ORD-00340,PROD-114,3,516.29,0,2024-10-30 22:18:26,2024-10-30 22:18:26
OI-00340-2,ORD-00340,PROD-110,4,152.58,15.98,2024-10-30 22:18:26,2024-10-30 22:18:26
OI-00341-1,ORD-00341,PROD-127,2,631.92,187.04,2024-04-02 19:31:39,2024-04-02 19:31:39
OI-00341-2,ORD-00341,PROD-101,1,655.83,0,2024-04-02 19:31:39,2024-04-02 19:31:39
OI-00341-3,ORD-00341,PROD-136,2,556.06,0,2024-04-02 19:31:39,2024-04-02 19:31:39
OI-00342-1,ORD-00342,PROD-131,2,207.47,57.43,2024-12-03 11:17:03,2024-12-03 11:17:03
OI-00342-2,ORD-00342,PROD-132,1,381.18,0,2024-12-03 11:17:03,2024-12-03 11:17:03
OI-00343-1,ORD-00343,PROD-107,1,52.73,0,2024-04-17 14:16:21,2024-04-17 14:16:21
OI-00344-1,ORD-00344,PROD-116,4,74.59,0,2024-03-21 20:01:31,2024-03-21 20:01:31
OI-00345-1,ORD-00345,PROD-121,2,261.06,57.78,2024-08-02 11:47:43,2024-08-02 11:47:43
OI-00346-1,ORD-00346,PROD-104,4,537.47,120.44,2024-04-12 14:57:14,2024-04-12 14:57:14
OI-00346-2,ORD-00346,PROD-128,4,237.63,0,2024-04-12 14:57:14,2024-04-12 14:57:14
OI-00346-3,ORD-00346,PROD-110,3,152.58,0,2024-04-12 14:57:14,2024-04-12 14:57:14
OI-00346-4,ORD-00346,PROD-114,2,516.29,0,2024-04-12 14:57:14,2024-04-12 14:57:14
OI-00347-1,ORD-00347,PROD-130,2,72.97,0,2024-12-20 17:03:17,2024-12-20 17:03:17
OI-00347-2,ORD-00347,PROD-127,2,631.92,0,2024-12-20 17:03:17,2024-12-20 17:03:17
OI-00347-3,ORD-00347,PROD-111,2,831.12,0,2024-12-20 17:03:17,2024-12-20 17:03:17
OI-00347-4,ORD-00347,PROD-122,2,896.26,230.42,2024-12-20 17:03:17,2024-12-20 17:03:17
OI-00348-1,ORD-00348,PROD-128,2,237.63,30.96,2024-04-20 17:30:53,2024-04-20 17:30:53
OI-00349-1,ORD-00349,PROD-103,4,594.17,0,2024-10-29 10:58:36,2024-10-29 10:58:36
OI-00350-1,ORD-00350,PROD-132,1,381.18,0,2024-01-18 14:33:25,2024-01-18 14:33:25
OI-00350-2,ORD-00350,PROD-116,4,74.59,0,2024-01-18 14:33:25,2024-01-18 14:33:25
OI-00350-3,ORD-00350,PROD-106,2,210.4,0,2024-01-18 14:33:25,2024-01-18 14:33:25
OI-00350-4,ORD-00350,PROD-136,2,556.06,0,2024-01-18 14:33:25,2024-01-18 14:33:25
OI-00351-1,ORD-00351,PROD-130,4,72.97,0,2024-01-09 15:42:19,2024-01-09 15:42:19
OI-00352-1,ORD-00352,PROD-105,4,798.17,0,2024-12-26 14:11:50,2024-12-26 14:11:50
OI-00353-1,ORD-00353,PROD-106,3,210.4,0,2024-09-28 08:18:27,2024-09-28 08:18:27
OI-00353-2,ORD-00353,PROD-140,1,29.92,0,2024-09-28 08:18:27,2024-09-28 08:18:27
OI-00354-1,ORD-00354,PROD-130,3,72.97,0,2024-12-11 13:56:03,2024-12-11 13:56:03
OI-00354-2,ORD-00354,PROD-140,1,29.92,0,2024-12-11 13:56:03,2024-12-11 13:56:03
OI-00354-3,ORD-00354,PROD-103,2,594.17,59.7,2024-12-11 13:56:03,2024-12-11 13:56:03
OI-00355-1,ORD-00355,PROD-121,3,261.06,0,2024-02-28 18:30:47,2024-02-28 18:30:47
OI-00355-2,ORD-00355,PROD-123,4,284.29,10.81,2024-02-28 18:30:47,2024-02-28 18:30:47
OI-00356-1,ORD-00356,PROD-129,1,263.71,34.97,2024-08-19 15:32:33,2024-08-19 15:32:33
OI-00356-2,ORD-00356,PROD-140,1,29.92,4.03,2024-08-19 15:32:33,2024-08-19 15:32:33
OI-00356-3,ORD-00356,PROD-124,3,24.66,0,2024-08-19 15:32:33,2024-08-19 15:32:33
OI-00357-1,ORD-00357,PROD-110,3,152.58,0,2024-02-25 10:17:07,2024-02-25 10:17:07
OI-00357-2,ORD-00357,PROD-114,2,516.29,0,2024-02-25 10:17:07,2024-02-25 10:17:07
OI-00357-3,ORD-00357,PROD-134,4,165.71,0,2024-02-25 10:17:07,2024-02-25 10:17:07
OI-00357-4,ORD-00357,PROD-102,1,652.45,6.16,2024-02-25 10:17:07,2024-02-25 10:17:07
OI-00358-1,ORD-00358,PROD-132,4,381.18,0,2024-09-23 18:21:26,2024-09-23 18:21:26
OI-00358-2,ORD-00358,PROD-138,2,228.67,0,2024-09-23 18:21:26,2024-09-23 18:21:26
OI-00358-3,ORD-00358,PROD-134,3,165.71,19.39,2024-09-23 18:21:26,2024-09-23 18:21:26
OI-00359-1,ORD-00359,PROD-119,2,378.05,0,2024-07-09 12:49:54,2024-07-09 12:49:54
OI-00359-2,ORD-00359,PROD-130,3,72.97,5.76,2024-07-09 12:49:54,2024-07-09 12:49:54
OI-00359-3,ORD-00359,PROD-111,2,831.12,29.15,2024-07-09 12:49:54,2024-07-09 12:49:54
OI-00360-1,ORD-00360,PROD-136,3,556.06,0,2024-10-21 10:28:16,2024-10-21 10:28:16
OI-00360-2,ORD-00360,PROD-103,2,594.17,0,2024-10-21 10:28:16,2024-10-21 10:28:16
OI-00361-1,ORD-00361,PROD-110,3,152.58,0,2024-03-24 16:19:07,2024-03-24 16:19:07
OI-00361-2,ORD-00361,PROD-130,3,72.97,0,2024-03-24 16:19:07,2024-03-24 16:19:07
OI-00361-3,ORD-00361,PROD-121,3,261.06,0,2024-03-24 16:19:07,2024-03-24 16:19:07
OI-00361-4,ORD-00361,PROD-101,2,655.83,0,2024-03-24 16:19:07,2024-03-24 16:19:07
OI-00362-1,ORD-00362,PROD-109,1,774.44,0,2024-08-14 13:44:07,2024-08-14 13:44:07
OI-00363-1,ORD-00363,PROD-138,2,228.67,0,2024-04-22 15:22:05,2024-04-22 15:22:05
OI-00363-2,ORD-00363,PROD-134,3,165.71,6.23,2024-04-22 15:22:05,2024-04-22 15:22:05
OI-00364-1,ORD-00364,PROD-132,1,381.18,0,2024-08-16 18:42:05,2024-08-16 18:42:05
OI-00364-2,ORD-00364,PROD-121,3,261.06,0,2024-08-16 18:42:05,2024-08-16 18:42:05
OI-00365-1,ORD-00365,PROD-123,1,284.29,37.86,2024-08-06 13:24:23,2024-08-06 13:24:23
OI-00365-2,ORD-00365,PROD-120,4,455.08,0,2024-08-06 13:24:23,2024-08-06 13:24:23
OI-00365-3,ORD-00365,PROD-129,3,263.71,86.39,2024-08-06 13:24:23,2024-08-06 13:24:23
OI-00366-1,ORD-00366,PROD-110,2,152.58,0,2024-08-05 19:57:26,2024-08-05 19:57:26
OI-00367-1,ORD-00367,PROD-101,4,655.83,0,2024-09-25 13:04:59,2024-09-25 13:04:59
OI-00368-1,ORD-00368,PROD-113,4,454.72,133.85,2024-07-31 10:35:29,2024-07-31 10:35:29
OI-00368-2,ORD-00368,PROD-112,3,437.58,0,2024-07-31 10:35:29,2024-07-31 10:35:29
OI-00369-1,ORD-00369,PROD-120,3,455.08,0,2024-08-25 11:01:50,2024-08-25 11:01:50
OI-00369-2,ORD-00369,PROD-131,4,207.47,0,2024-08-25 11:01:50,2024-08-25 11:01:50
OI-00369-3,ORD-00369,PROD-108,2,415.88,95.41,2024-08-25 11:01:50,2024-08-25 11:01:50
OI-00370-1,ORD-00370,PROD-117,1,521.02,0,2024-02-04 17:47:23,2024-02-04 17:47:23
OI-00370-2,ORD-00370,PROD-131,2,207.47,0,2024-02-04 17:47:23,2024-02-04 17:47:23
OI-00370-3,ORD-00370,PROD-108,2,415.88,0,2024-02-04 17:47:23,2024-02-04 17:47:23
OI-00370-4,ORD-00370,PROD-124,2,24.66,0,2024-02-04 17:47:23,2024-02-04 17:47:23
OI-00371-1,ORD-00371,PROD-119,2,378.05,0,2024-05-19 13:26:40,2024-05-19 13:26:40
OI-00371-2,ORD-00371,PROD-134,2,165.71,0,2024-05-19 13:26:40,2024-05-19 13:26:40
OI-00371-3,ORD-00371,PROD-105,2,798.17,0,2024-05-19 13:26:40,2024-05-19 13:26:40
OI-00372-1,ORD-00372,PROD-107,3,52.73,0,2024-06-10 21:54:43,2024-06-10 21:54:43
OI-00372-2,ORD-00372,PROD-135,1,490.52,20.71,2024-06-10 21:54:43,2024-06-10 21:54:43
OI-00372-3,ORD-00372,PROD-138,4,228.67,0,2024-06-10 21:54:43,2024-06-10 21:54:43
OI-00373-1,ORD-00373,PROD-136,1,556.06,0,2024-03-24 09:13:09,2024-03-24 09:13:09
OI-00373-2,ORD-00373,PROD-140,1,29.92,0.59,2024-03-24 09:13:09,2024-03-24 09:13:09
OI-00374-1,ORD-00374,PROD-139,3,478.09,175.25,2024-09-02 13:19:44,2024-09-02 13:19:44
OI-00374-2,ORD-00374,PROD-134,2,165.71,34.51,2024-09-02 13:19:44,2024-09-02 13:19:44
OI-00374-3,ORD-00374,PROD-122,2,896.26,0,2024-09-02 13:19:44,2024-09-02 13:19:44
OI-00374-4,ORD-00374,PROD-112,2,437.58,10.32,2024-09-02 13:19:44,2024-09-02 13:19:44
OI-00375-1,ORD-00375,PROD-113,1,454.72,45.0,2024-02-27 09:01:49,2024-02-27 09:01:49
OI-00376-1,ORD-00376,PROD-120,1,455.08,0,2024-01-31 15:07:58,2024-01-31 15:07:58
OI-00377-1,ORD-00377,PROD-123,1,284.29,31.82,2024-03-04 22:38:13,2024-03-04 22:38:13
OI-00377-2,ORD-00377,PROD-102,3,652.45,0,2024-03-04 22:38:13,2024-03-04 22:38:13
OI-00378-1,ORD-00378,PROD-133,1,754.46,65.43,2024-06-29 10:54:32,2024-06-29 10:54:32
OI-00378-2,ORD-00378,PROD-137,1,276.02,0,2024-06-29 10:54:32,2024-06-29 10:54:32
OI-00379-1,ORD-00379,PROD-133,3,754.46,0,2024-03-28 22:48:34,2024-03-28 22:48:34
OI-00379-2,ORD-00379,PROD-131,2,207.47,0,2024-03-28 22:48:34,2024-03-28 22:48:34
OI-00380-1,ORD-00380,PROD-127,3,631.92,31.37,2024-04-02 21:22:24,2024-04-02 21:22:24
OI-00380-2,ORD-00380,PROD-108,2,415.88,0,2024-04-02 21:22:24,2024-04-02 21:22:24
OI-00381-1,ORD-00381,PROD-132,3,381.18,0,2024-12-26 12:35:46,2024-12-26 12:35:46
OI-00381-2,ORD-00381,PROD-108,3,415.88,0,2024-12-26 12:35:46,2024-12-26 12:35:46
OI-00381-3,ORD-00381,PROD-125,4,327.41,80.01,2024-12-26 12:35:46,2024-12-26 12:35:46
OI-00382-1,ORD-00382,PROD-101,1,655.83,0,2024-08-07 11:54:04,2024-08-07 11:54:04
OI-00382-2,ORD-00382,PROD-132,1,381.18,22.57,2024-08-07 11:54:04,2024-08-07 11:54:04
OI-00383-1,ORD-00383,PROD-113,4,454.72,228.66,2024-10-29 09:47:59,2024-10-29 09:47:59
OI-00383-2,ORD-00383,PROD-122,4,896.26,383.69,2024-10-29 09:47:59,2024-10-29 09:47:59
OI-00383-3,ORD-00383,PROD-139,3,478.09,0,2024-10-29 09:47:59,2024-10-29 09:47:59
OI-00384-1,ORD-00384,PROD-132,4,381.18,57.33,2024-11-25 14:22:30,2024-11-25 14:22:30
OI-00384-2,ORD-00384,PROD-133,4,754.46,426.6,2024-11-25 14:22:30,2024-11-25 14:22:30
OI-00384-3,ORD-00384,PROD-118,1,399.59,3.17,2024-11-25 14:22:30,2024-11-25 14:22:30
OI-00384-4,ORD-00384,PROD-110,1,152.58,0,2024-11-25 14:22:30,2024-11-25 14:22:30
OI-00385-1,ORD-00385,PROD-140,4,29.92,0,2024-04-01 14:38:43,2024-04-01 14:38:43
OI-00385-2,ORD-00385,PROD-107,2,52.73,7.88,2024-04-01 14:38:43,2024-04-01 14:38:43
OI-00385-3,ORD-00385,PROD-105,3,798.17,0,2024-04-01 14:38:43,2024-04-01 14:38:43
OI-00386-1,ORD-00386,PROD-125,4,327.41,0,2024-10-03 16:01:48,2024-10-03 16:01:48
OI-00387-1,ORD-00387,PROD-111,2,831.12,0,2024-08-14 15:02:02,2024-08-14 15:02:02
OI-00387-2,ORD-00387,PROD-132,4,381.18,0,2024-08-14 15:02:02,2024-08-14 15:02:02
OI-00387-3,ORD-00387,PROD-128,1,237.63,0,2024-08-14 15:02:02,2024-08-14 15:02:02
OI-00388-1,ORD-00388,PROD-136,4,556.06,197.19,2024-12-03 16:43:34,2024-12-03 16:43:34
OI-00388-2,ORD-00388,PROD-111,4,831.12,0,2024-12-03 16:43:34,2024-12-03 16:43:34
OI-00388-3,ORD-00388,PROD-133,3,754.46,0,2024-12-03 16:43:34,2024-12-03 16:43:34
OI-00388-4,ORD-00388,PROD-104,3,537.47,0,2024-12-03 16:43:34,2024-12-03 16:43:34
OI-00389-1,ORD-00389,PROD-122,4,896.26,185.6,2024-10-29 08:08:53,2024-10-29 08:08:53
OI-00390-1,ORD-00390,PROD-120,1,455.08,0,2024-07-29 13:03:42,2024-07-29 13:03:42
OI-00390-2,ORD-00390,PROD-138,1,228.67,0,2024-07-29 13:03:42,2024-07-29 13:03:42
OI-00391-1,ORD-00391,PROD-128,3,237.63,50.23,2024-06-21 10:01:34,2024-06-21 10:01:34
OI-00391-2,ORD-00391,PROD-137,1,276.02,0,2024-06-21 10:01:34,2024-06-21 10:01:34
OI-00391-3,ORD-00391,PROD-133,4,754.46,0,2024-06-21 10:01:34,2024-06-21 10:01:34
OI-00391-4,ORD-00391,PROD-127,3,631.92,0,2024-06-21 10:01:34,2024-06-21 10:01:34
OI-00392-1,ORD-00392,PROD-133,3,754.46,0,2024-09-07 09:44:43,2024-09-07 09:44:43
OI-00392-2,ORD-00392,PROD-122,4,896.26,341.71,2024-09-07 09:44:43,2024-09-07 09:44:43
OI-00392-3,ORD-00392,PROD-111,1,831.12,0,2024-09-07 09:44:43,2024-09-07 09:44:43
OI-00392-4,ORD-00392,PROD-140,2,29.92,0.43,2024-09-07 09:44:43,2024-09-07 09:44:43
OI-00393-1,ORD-00393,PROD-138,3,228.67,58.29,2024-07-24 20:14:39,2024-07-24 20:14:39
OI-00394-1,ORD-00394,PROD-128,2,237.63,0,2024-04-17 13:50:04,2024-04-17 13:50:04
OI-00394-2,ORD-00394,PROD-135,3,490.52,0,2024-04-17 13:50:04,2024-04-17 13:50:04
OI-00394-3,ORD-00394,PROD-121,4,261.06,0,2024-04-17 13:50:04,2024-04-17 13:50:04
OI-00395-1,ORD-00395,PROD-137,2,276.02,0,2024-04-02 22:01:40,2024-04-02 22:01:40
OI-00395-2,ORD-00395,PROD-132,4,381.18,145.9,2024-04-02 22:01:40,2024-04-02 22:01:40
OI-00396-1,ORD-00396,PROD-124,2,24.66,5.52,2024-08-10 22:36:46,2024-08-10 22:36:46
OI-00396-2,ORD-00396,PROD-130,3,72.97,0,2024-08-10 22:36:46,2024-08-10 22:36:46
OI-00397-1,ORD-00397,PROD-118,2,399.59,0,2024-06-12 21:53:58,2024-06-12 21:53:58
OI-00397-2,ORD-00397,PROD-119,1,378.05,1.57,2024-06-12 21:53:58,2024-06-12 21:53:58
OI-00397-3,ORD-00397,PROD-111,3,831.12,0,2024-06-12 21:53:58,2024-06-12 21:53:58
OI-00397-4,ORD-00397,PROD-117,4,521.02,0,2024-06-12 21:53:58,2024-06-12 21:53:58
OI-00398-1,ORD-00398,PROD-118,1,399.59,0,2024-01-19 11:10:17,2024-01-19 11:10:17
OI-00398-2,ORD-00398,PROD-136,4,556.06,0,2024-01-19 11:10:17,2024-01-19 11:10:17
OI-00398-3,ORD-00398,PROD-112,1,437.58,0,2024-01-19 11:10:17,2024-01-19 11:10:17
OI-00399-1,ORD-00399,PROD-106,2,210.4,46.36,2024-06-09 17:19:55,2024-06-09 17:19:55
OI-00399-2,ORD-00399,PROD-126,1,457.47,0,2024-06-09 17:19:55,2024-06-09 17:19:55
OI-00399-3,ORD-00399,PROD-109,3,774.44,0,2024-06-09 17:19:55,2024-06-09 17:19:55
OI-00400-1,ORD-00400,PROD-116,1,74.59,10.85,2024-05-01 17:07:49,2024-05-01 17:07:49
OI-00400-2,ORD-00400,PROD-128,4,237.63,0,2024-05-01 17:07:49,2024-05-01 17:07:49
OI-00400-3,ORD-00400,PROD-114,1,516.29,0,2024-05-01 17:07:49,2024-05-01 17:07:49
OI-00400-4,ORD-00400,PROD-110,3,152.58,0,2024-05-01 17:07:49,2024-05-01 17:07:49
OI-00401-1,ORD-00401,PROD-110,3,152.58,0,2024-06-11 16:27:30,2024-06-11 16:27:30
OI-00401-2,ORD-00401,PROD-124,1,24.66,0,2024-06-11 16:27:30,2024-06-11 16:27:30
OI-00401-3,ORD-00401,PROD-131,1,207.47,0,2024-06-11 16:27:30,2024-06-11 16:27:30
OI-00402-1,ORD-00402,PROD-136,3,556.06,0,2024-01-28 19:58:50,2024-01-28 19:58:50
OI-00402-2,ORD-00402,PROD-125,1,327.41,0,2024-01-28 19:58:50,2024-01-28 19:58:50
OI-00402-3,ORD-00402,PROD-120,2,455.08,0,2024-01-28 19:58:50,2024-01-28 19:58:50
OI-00403-1,ORD-00403,PROD-116,3,74.59,29.88,2024-01-05 22:25:59,2024-01-05 22:25:59
OI-00404-1,ORD-00404,PROD-118,1,399.59,0,2024-08-12 18:20:56,2024-08-12 18:20:56
OI-00405-1,ORD-00405,PROD-111,3,831.12,0,2024-08-29 19:26:59,2024-08-29 19:26:59
OI-00406-1,ORD-00406,PROD-102,2,652.45,39.16,2024-08-03 17:46:52,2024-08-03 17:46:52
OI-00406-2,ORD-00406,PROD-104,3,537.47,0,2024-08-03 17:46:52,2024-08-03 17:46:52
OI-00406-3,ORD-00406,PROD-112,1,437.58,16.38,2024-08-03 17:46:52,2024-08-03 17:46:52
OI-00406-4,ORD-00406,PROD-129,2,263.71,0,2024-08-03 17:46:52,2024-08-03 17:46:52
OI-00407-1,ORD-00407,PROD-112,3,437.58,81.62,2024-07-29 20:20:28,2024-07-29 20:20:28
OI-00407-2,ORD-00407,PROD-138,2,228.67,0,2024-07-29 20:20:28,2024-07-29 20:20:28
OI-00407-3,ORD-00407,PROD-121,4,261.06,0,2024-07-29 20:20:28,2024-07-29 20:20:28
OI-00408-1,ORD-00408,PROD-106,2,210.4,53.77,2024-10-19 11:01:01,2024-10-19 11:01:01
OI-00408-2,ORD-00408,PROD-130,1,72.97,0,2024-10-19 11:01:01,2024-10-19 11:01:01
OI-00409-1,ORD-00409,PROD-101,4,655.83,0,2024-11-03 12:09:05,2024-11-03 12:09:05
OI-00410-1,ORD-00410,PROD-113,3,454.72,0,2024-08-20 21:43:31,2024-08-20 21:43:31
OI-00410-2,ORD-00410,PROD-118,4,399.59,205.31,2024-08-20 21:43:31,2024-08-20 21:43:31
OI-00411-1,ORD-00411,PROD-112,3,437.58,0,2024-04-20 21:18:46,2024-04-20 21:18:46
OI-00411-2,ORD-00411,PROD-127,2,631.92,0,2024-04-20 21:18:46,2024-04-20 21:18:46
OI-00411-3,ORD-00411,PROD-110,2,152.58,0,2024-04-20 21:18:46,2024-04-20 21:18:46
OI-00411-4,ORD-00411,PROD-102,4,652.45,183.55,2024-04-20 21:18:46,2024-04-20 21:18:46
OI-00412-1,ORD-00412,PROD-139,1,478.09,66.77,2024-06-14 19:25:43,2024-06-14 19:25:43
OI-00412-2,ORD-00412,PROD-117,4,521.02,0,2024-06-14 19:25:43,2024-06-14 19:25:43
OI-00412-3,ORD-00412,PROD-105,1,798.17,60.41,2024-06-14 19:25:43,2024-06-14 19:25:43
OI-00412-4,ORD-00412,PROD-107,4,52.73,0,2024-06-14 19:25:43,2024-06-14 19:25:43
OI-00413-1,ORD-00413,PROD-117,4,521.02,0,2024-12-09 13:08:57,2024-12-09 13:08:57
OI-00413-2,ORD-00413,PROD-111,4,831.12,158.24,2024-12-09 13:08:57,2024-12-09 13:08:57
OI-00414-1,ORD-00414,PROD-132,3,381.18,0,2024-08-09 10:16:07,2024-08-09 10:16:07
OI-00414-2,ORD-00414,PROD-118,3,399.59,0,2024-08-09 10:16:07,2024-08-09 10:16:07
OI-00415-1,ORD-00415,PROD-128,4,237.63,0,2024-11-09 21:48:59,2024-11-09 21:48:59
OI-00415-2,ORD-00415,PROD-111,2,831.12,0,2024-11-09 21:48:59,2024-11-09 21:48:59
OI-00415-3,ORD-00415,PROD-121,4,261.06,23.28,2024-11-09 21:48:59,2024-11-09 21:48:59
OI-00416-1,ORD-00416,PROD-108,3,415.88,0,2024-04-03 08:30:16,2024-04-03 08:30:16
OI-00416-2,ORD-00416,PROD-132,4,381.18,0,2024-04-03 08:30:16,2024-04-03 08:30:16
OI-00416-3,ORD-00416,PROD-103,1,594.17,0,2024-04-03 08:30:16,2024-04-03 08:30:16
OI-00416-4,ORD-00416,PROD-129,2,263.71,7.4,2024-04-03 08:30:16,2024-04-03 08:30:16
